id_linea,id_orden,fecha_orden,pais,canal,segmento_cliente,rating_cliente,categoria,subcategoria,marca,proveedor,vendedor,metodo_pago,promocion,prioridad_envio,cantidad,precio_unitario,descuento_pct,costo_unitario,tipo_cambio_gtq,venta_neta_gtq,margen_gtq,dias_entrega,entrega_tardia,stock_disponible,dias_reposicion_proveedor,devuelto
ORD-2025-000281-02,ORD-2025-000281,2024-05-11,Guatemala,B2B,Gobierno,1.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,Valeria Ramos,Crédito 30 días,Sin promo,Normal,15.0,1701.55,0.0,1103.65,0.9979,25469.6512,8827.5332,2.0,1,219,21,0
ORD-2025-000281-03,ORD-2025-000281,2024-05-11,Guatemala,B2B,Gobierno,1.0,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Valeria Ramos,Crédito 30 días,Sin promo,Normal,4.0,72.48,0.0,44.64,0.9979,289.3112,9.3703,2.0,1,204,14,0
ORD-2025-000281-04,ORD-2025-000281,2024-05-11,Guatemala,B2B,Gobierno,1.0,Alimentos,Snacks,Lindt,Importadora Sur,Valeria Ramos,Crédito 30 días,Sin promo,Normal,30.0,148.18,0.08,85.59,0.9979,4081.1795,1472.1001,2.0,1,4,30,0
ORD-2024-000282-02,ORD-2024-000282,2024-12-04,Guatemala,E-commerce,Corporativo,2.0,Belleza,Fragancias,Armani,Importadora Sur,Ana López,PayPal,Sin promo,Normal,2.0,833.91,0.05,596.84,0.9895,1567.7925,317.7077,4.0,0,99,10,0
ORD-2024-000282-03,ORD-2024-000282,2024-12-04,Guatemala,E-commerce,Corporativo,2.0,Deportes,Calzado,Nike,SportMax,Ana López,PayPal,Sin promo,Normal,16.0,965.2,0.1,629.35,0.9895,13752.9418,3606.678,4.0,0,136,30,0
ORD-2024-000282-04,ORD-2024-000282,2024-12-04,Guatemala,E-commerce,Corporativo,2.0,Alimentos,Despensa,Borges,AgroExport,Ana López,PayPal,Sin promo,Normal,4.0,93.22,0.03,54.86,0.9895,357.8958,69.8722,4.0,0,184,21,0
ORD-2025-000283-01,ORD-2025-000283,2024-08-30,Guatemala,tienda fisica,Mayorista,4.0,Belleza, Skincare ,Banana Boat,BeautyCorp,Diego Castillo,Efectivo,Cyberweek,Express,12.0,151.34,0.08,92.06,1.0016,1673.4669,468.2115,-4.0,0,35,21,0
ORD-2024-000284-01,ORD-2024-000284,2024-11-05,Guatemala,distribuidor,Premium,,Alimentos,Snacks,Lindt,Importadora Sur,José Pérez,Crédito 30 días,Sin promo,Normal,12.0,144.73,0.03,87.48,0.9939,1674.3808,555.9352,,0,197,30,0
ORD-2025-000285-01,ORD-2025-000285,2025-06-18,Costa Rica, retail,Minorista,,Deportes,FITNESS,FitPro,SportMax,Valeria Ramos,Crédito 30 días,Bundle,Normal,3.0,84564.92,0.25,54919.2,0.0152,2892.1203,298.7352,6.0,0,32,10,0
ORD-2025-000285-02,ORD-2025-000285,2025-06-18,Costa Rica, retail,Minorista,,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,Valeria Ramos,Crédito 30 días,Bundle,Normal,4.0,81267.79,0.13,57938.97,0.0152,4298.741,697.8828,6.0,0,240,7,0
ORD-2024-000286-01,ORD-2024-000286,2024-07-11,El Salvador,Corporativo,Mayorista,,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,,Crédito 30 días,Cyberweek,Normal,15.0,1266.56,0.17,112.74,7.8143,123221.1336,109849.616,13.0,1,236,21,0
ORD-2024-000286-02,ORD-2024-000286,2024-07-11,El Salvador,Corporativo,Mayorista,,Oficina,Mobiliario,FlexDesk,OficinaTotal,,Crédito 30 días,Cyberweek,Normal,4.0,11.85,0.28,7.27,7.8143,266.6864,-26.5061,13.0,1,216,7,0
ORD-2024-000286-03,ORD-2024-000286,2024-07-11,El Salvador,Corporativo,Mayorista,,oficina,Herramientas,OfficeLab,OficinaTotal,,Crédito 30 días,Cyberweek,Normal,20.0,67.82,0.23,39.75,7.8143,8161.4737,1861.9758,13.0,1,218,21,0
ORD-2024-000286-04,ORD-2024-000286,2024-07-11,El Salvador,Corporativo,Mayorista,,Deportes,Wearables,Garmin,SportMax,,Crédito 30 días,Cyberweek,Normal,5.0,406.6,0.18,280.38,7.8143,13026.907,2045.7056,13.0,1,223,30,0
ORD-2025-000287-01,ORD-2025-000287,2024-03-09,Guatemala,Empresa,Gobierno,,Hogar,Limpieza,Samsung,CasaPlus,Valeria Ramos,Efectivo,Bundle,Normal,8.0,1763.89,0.11,1204.65,1.0162,12762.3509,2943.166,2.0,0,124,7,0
ORD-2025-000287-02,ORD-2025-000287,2024-03-09,Guatemala,Empresa,Gobierno,,Oficina,Mobiliario,ErgoPro,OficinaTotal,Valeria Ramos,Efectivo,Bundle,Normal,20.0,1654.84,0.13,1046.02,1.0162,29260.6823,7840.6598,2.0,0,203,5,0
ORD-2025-000287-03,ORD-2025-000287,2024-03-09,Guatemala,Empresa,Gobierno,,Belleza,Skincare,Nivea,BeautyCorp,Valeria Ramos,Efectivo,Bundle,Normal,8.0,118.58,0.05,68.97,1.0162,915.8076,229.0596,2.0,0,112,14,0
ORD-2025-000289-01,ORD-2025-000289,2025-10-05,El Salvador,Mayorista,Minorista,,Alimentos,Despensa,Kellogg's,Distribuciones Norte,José Pérez,Transferencia,Bundle,Same day,2.0,9.8,0.08,5.95,7.9074,142.5862,-54.1499,,0,12,5,0
ORD-2024-000290-01,ORD-2024-000290,2024-04-13,Guatemala,RETAIL,Minorista,,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Ana López,Transferencia,Sin promo,Normal,1.0,75.78,0.05,45.3,0.9942,71.5735,-46.1697,8.0,1,145,7,1
ORD-2024-000290-02,ORD-2024-000290,2024-04-13,Guatemala,RETAIL,Minorista,,Belleza,Fragancias,Armani,Importadora Sur,Ana López,Transferencia,Sin promo,Normal,1.0,866.08,0.0,593.58,0.9942,861.0567,232.7522,8.0,1,227,30,1
ORD-2025-000291-01,ORD-2025-000291,2024-04-30,Costa Rica,Corporativo,Minorista,5.0,Oficina,Archivo,MetalWorks,Distribuciones Norte,Diego Castillo,PayPal,Sin promo,Normal,10.0,67593.38,0.2,41977.72,0.0149,8057.1309,1701.7478,3.0,0,118,5,0
ORD-2025-000291-02,ORD-2025-000291,2024-04-30,Costa Rica,Corporativo,Minorista,5.0,Tecnología,Monitores,Dell,TecnoMundo,Diego Castillo,PayPal,Sin promo,Normal,6.0,98830.3,0.0,69216.51,0.0149,8835.4288,2582.4397,3.0,0,106,14,0
ORD-2025-000291-03,ORD-2025-000291,2024-04-30,Costa Rica,Corporativo,Minorista,5.0,Tecnología,Accesorios,Redragon,GlobalTech,Diego Castillo,PayPal,Sin promo,Normal,3.0,31292.84,0.0,18763.74,0.0149,1398.7899,469.2257,3.0,0,237,21,0
ORD-2024-000292-01,ORD-2024-000292,2024-11-10,Guatemala,b2b ,Minorista,1.0,Deportes,Wearables,Garmin,SportMax,Carlos Méndez,Crédito 60 días,Descuento volumen,Express,24.0,3071.05,0.14,2228.8,0.9892,62701.8981,9605.6484,6.0,0,123,3,0
ORD-2025-000293-01,ORD-2025-000293,2025-12-16,El Salvador,B2B,Minorista,5.0,Tecnología,Laptops,Lenovo,TecnoMundo,Luis Torres,Transferencia,Cyberweek,Normal,10.0,739.56,0.28,568.15,7.7687,41367.0224,-2832.1417,1.0,0,173,7,0
ORD-2025-000293-02,ORD-2025-000293,2025-12-16,El Salvador,B2B,Minorista,5.0,Tecnología,Impresoras,HP,TecnoMundo,Luis Torres,Transferencia,Cyberweek,Normal,15.0,275.07,0.28,198.32,7.7687,23078.9121,-184.1493,1.0,0,177,7,0
ORD-2025-000293-03,ORD-2025-000293,2025-12-16,El Salvador,B2B,Minorista,5.0,Deportes,Natación,Speedo,SportMax,Luis Torres,Transferencia,Cyberweek,Normal,4.0,49.05,0.13,29.86,7.7687,1326.0705,278.539,1.0,0,25,21,0
ORD-2025-000293-04,ORD-2025-000293,2025-12-16,El Salvador,B2B,Minorista,5.0,Hogar,Electrodomésticos,Ninja,CasaPlus,Luis Torres,Transferencia,Cyberweek,Normal,4.0,111.25,0.08,69.81,7.7687,3180.5058,989.0332,1.0,0,84,14,0
ORD-2025-000293-05,ORD-2025-000293,2025-12-16,El Salvador,B2B,Minorista,5.0,Oficina,Archivo,MetalWorks,Distribuciones Norte,Luis Torres,Transferencia,Cyberweek,Normal,3.0,130.94,0.1,83.82,7.7687,2746.5307,683.7854,1.0,0,116,10,0
ORD-2024-000294-01,ORD-2024-000294,2025-09-26,Costa Rica,Distribuidor,Corporativo,4.0,Oficina,Archivo,MetalWorks,Distribuciones Norte,Luis Torres,Crédito 30 días,Liquidación,Express,2.0,65238.13,0.11,43343.04,0.015,1741.8581,412.6817,10.0,0,167,30,0
ORD-2024-000294-02,ORD-2024-000294,2025-09-26,Costa Rica,Distribuidor,Corporativo,4.0,Deportes,FITNESS,FitPro,SportMax,Luis Torres,Crédito 30 días,Liquidación,Express,8.0,86313.61,0.03,56803.76,0.015,10046.9042,3088.0633,10.0,0,174,5,0
ORD-2024-000294-03,ORD-2024-000294,2025-09-26,Costa Rica,Distribuidor,Corporativo,4.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,Luis Torres,Crédito 30 días,Liquidación,Express,40.0,5393.34,0.26,3175.41,0.015,2394.643,241.5776,10.0,0,36,7,0
ORD-2024-000294-04,ORD-2024-000294,2025-09-26,Costa Rica,Distribuidor,Corporativo,4.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Luis Torres,Crédito 30 días,Liquidación,Express,80.0,190473.27,0.19,132193.69,0.015,185140.0184,26284.0789,10.0,0,110,30,0
ORD-2024-000294-05,ORD-2024-000294,2025-09-26,Costa Rica,Distribuidor,Corporativo,4.0,Alimentos,Snacks,Lindt,Importadora Sur,Luis Torres,Crédito 30 días,Liquidación,Express,54.0,9990.9,0.19,5809.53,0.015,6555.0295,1746.6629,10.0,0,217,10,0
ORD-2025-000295-01,ORD-2025-000295,2024-02-26,Guatemala,Distribuidor,Minorista,4.0,Tecnología,Accesorios,Logitech,GlobalTech,José Pérez,PayPal,Bundle,Normal,12.0,525.69,0.13,324.74,1.0164,5578.2101,1552.7478,5.0,1,143,30,0
ORD-2024-000296-01,ORD-2024-000296,2025-12-23,Guatemala,Retail,Corporativo,4.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,Diego Castillo,Crédito 60 días,Sin promo,Express,4.0,622.0,0.12,46.56,1.0101,2211.5533,1925.887,7.0,1,35,10,0
ORD-2025-000297-01,ORD-2025-000297,2024-12-02,GUATEMALA,Retail,Premium,,Oficina,Mobiliario,FlexDesk,OficinaTotal,,Transferencia,Sin promo,Programado,1.0,2804.7,0.08,1990.08,1.0032,2588.581,526.1623,6.0,0,73,5,0
ORD-2025-000297-02,ORD-2025-000297,2024-12-02,Guatemala,Retail,Premium,,Belleza,Skincare,Nivea,BeautyCorp,Valeria Ramos,Transferencia,Sin promo,Programado,2.0,118.57,0.15,72.43,1.0032,202.214,27.5569,6.0,0,31,10,0
ORD-2024-000298-01,ORD-2024-000298,2025-03-14,Guatemala,RETAIL,Gobierno,5.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,Carlos Méndez,PayPal,Sin promo,Express,4.0,78.57,0.0,45.5,1.0163,319.4028,26.2104,3.0,0,156,7,1
ORD-2024-000298-02,ORD-2024-000298,2025-03-14,Guatemala,RETAIL,Gobierno,5.0,Tecnología,Accesorios,Redragon,GlobalTech,Carlos Méndez,PayPal,Sin promo,Express,4.0,471.62,0.0,281.23,1.0163,1917.2296,741.34,3.0,0,97,3,1
ORD-2025-000299-01,ORD-2025-000299,2025-04-27,Guatemala,tienda fisica,Mayorista,1.0,Belleza,Skincare,Nivea,BeautyCorp,Diego Castillo,Crédito 30 días,Sin promo,Programado,40.0,121.03,0.09,70.01,0.9942,4379.9401,1412.7204,3.0,0,97,21,0
ORD-2025-000299-02,ORD-2025-000299,2025-04-27,Guatemala,tienda fisica,Mayorista,1.0,Oficina,Papelería,OfficeLab,Distribuciones Norte,Diego Castillo,Crédito 30 días,Sin promo,Programado,12.0,162.28,0.2,97.26,0.9942,1548.8522,229.5588,3.0,0,186,5,0
ORD-2025-000299-03,ORD-2025-000299,2025-04-27,Guatemala,tienda fisica,Mayorista,1.0,Deportes,CICLISMO,Giant,Importadora Sur,Diego Castillo,Crédito 30 días,Sin promo,Programado,12.0,4134.2,0.0,3193.74,0.9942,49322.6597,11158.9107,3.0,0,171,30,0
ORD-2024-000300-01,ORD-2024-000300,2024-10-14,Guatemala,Marketplace,Minorista,,Tecnología,Accesorios,Redragon,GlobalTech,Ana López,Tarjeta,Sin promo,Normal,2.0,496.13,0.12,284.59,0.9954,869.1721,230.623,1.0,0,5,21,0
ORD-2025-000301-01,ORD-2025-000301,2025-01-20,Guatemala, retail,Corporativo,2.0,Deportes,FITNESS,FitPro,SportMax,Luis Torres,Efectivo,Descuento volumen,Programado,8.0,1275.14,0.11,857.09,0.9911,8998.1937,2068.482,4.0,1,229,5,0
ORD-2024-000302-02,ORD-2024-000302,2024-03-25,Guatemala,MarketPlace,Corporativo,4.0,Tecnología,Accesorios,Logitech,GlobalTech,Sofía Herrera,Crédito 60 días,Sin promo,Normal,15.0,555.13,0.2,328.63,0.9941,6622.2568,1685.934,6.0,0,41,21,0
ORD-2025-000303-01,ORD-2025-000303,2024-06-05,Honduras,Web,Minorista,,Oficina,Archivo,MetalWorks,Distribuciones Norte,José Pérez,Crédito 60 días,Liquidación,Normal,5.0,3150.56,0.18,2064.05,0.3129,4041.8219,789.4736,2.0,0,186,5,0
ORD-2024-000304-01,ORD-2024-000304,2025-10-30,El Salvador,Tienda física,Gobierno,1.0,Deportes,FITNESS,FitPro,SportMax,José Pérez,Transferencia,Descuento volumen,Normal,10.0,167.67,0.05,111.33,7.7937,12414.312,3632.8384,5.0,1,245,10,0
ORD-2024-000304-02,ORD-2024-000304,2025-10-30,El Salvador,Tienda física,Gobierno,1.0,Oficina,Archivo,MetalWorks,Distribuciones Norte,José Pérez,Transferencia,Descuento volumen,Normal,12.0,125.68,0.08,80.79,7.7937,10813.8149,3140.6834,5.0,1,86,21,0
ORD-2025-000305-01,ORD-2025-000305,2025-07-28,Guatemala,Web,Minorista,3.0,oficina,Herramientas,OfficeLab,OficinaTotal,Luis Torres,Efectivo,Bundle,Normal,14.0,517.73,0.08,312.86,0.9925,6618.3497,2225.2569,16.0,1,49,21,0
ORD-2024-000306-01,ORD-2024-000306,2024-06-26,Honduras,Web,Minorista,3.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,Sofía Herrera,Crédito 30 días,Bundle,Normal,4.0,8696.57,0.03,6257.5,0.3198,10790.9128,2759.5451,7.0,0,100,3,0
ORD-2024-000306-02,ORD-2024-000306,2024-06-26,Honduras,Web,Minorista,3.0,Belleza,Cuidado capilar,Dove,BeautyCorp,Sofía Herrera,Crédito 30 días,Bundle,Normal,1.0,192.86,0.08,118.32,0.3198,56.7425,-45.9037,7.0,0,219,14,0
ORD-2024-000306-03,ORD-2024-000306,2024-06-26,Honduras,Web,Minorista,3.0,Deportes,CICLISMO,Giant,Importadora Sur,Sofía Herrera,Crédito 30 días,Bundle,Normal,1.0,13109.76,0.08,9907.47,0.3198,3857.1011,671.7237,7.0,0,183,21,0
ORD-2025-000307-01,ORD-2025-000307,2025-07-05,Guatemala,B2B,Minorista,,Belleza,Skincare,Nivea,BeautyCorp,Diego Castillo,Tarjeta,Sin promo,Normal,9.0,118.46,0.0,71.55,1.0059,1072.4302,327.4607,-1.0,0,75,14,0
ORD-2024-000308-01,ORD-2024-000308,2025-11-27,Costa Rica,B2B,Minorista,,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Luis Torres,Efectivo,Sin promo,Normal,3.0,4824.49,0.1,2972.81,0.015,195.3918,-21.2163,5.0,0,116,14,0
ORD-2025-000309-01,ORD-2025-000309,2024-12-29,Honduras,E-commerce,Corporativo,1.0,Deportes,Natación,Speedo,SportMax,Ana López,Crédito 30 días,Descuento volumen,Express,16.0,1174.5,0.06,730.56,0.319,5634.9691,1775.1074,3.0,0,191,30,0
ORD-2024-000310-01,ORD-2024-000310,2025-03-27,HONDURAS,MarketPlace,Minorista,2.0,Hogar,CLIMATIZACIÓN,Xiaomi,GlobalTech,Sofía Herrera,Crédito 60 días,Lanzamiento,Normal,3.0,3870.64,0.18,2740.75,0.3133,2983.1719,381.488,10.0,0,27,14,0
ORD-2024-000310-02,ORD-2024-000310,2025-03-27,Honduras,MarketPlace,Minorista,2.0,Hogar,Cocina,Tramontina,Distribuciones Norte,Sofía Herrera,Crédito 60 días,Lanzamiento,Normal,3.0,1362.66,0.25,829.53,0.3133,960.5731,66.2645,10.0,0,199,7,0
ORD-2025-000311-01,ORD-2025-000311,2025-07-05,Honduras,Distribuidor,Minorista,3.0,Tecnología,Impresoras,HP,TecnoMundo,José Pérez,PayPal,Cyberweek,Normal,8.0,6717.95,0.05,4954.18,0.3196,16317.6318,3563.7797,9.0,1,17,3,0
ORD-2024-000312-01,ORD-2024-000312,2025-11-18,Guatemala,RETAIL,Premium,1.0,Hogar,Cocina,Tramontina,Distribuciones Norte,Ana López,Crédito 30 días,Sin promo,Normal,1.0,418.08,0.05,258.0,1.0157,403.4117,83.5576,9.0,0,226,21,0
ORD-2024-000312-02,ORD-2024-000312,2025-11-18,Guatemala,RETAIL,Premium,1.0,Deportes,Wearables,Garmin,SportMax,Ana López,Crédito 30 días,Sin promo,Normal,4.0,3050.84,0.08,2100.75,1.0157,11403.3565,2831.7728,9.0,0,54,7,0
ORD-2024-000312-03,ORD-2024-000312,2025-11-18,Guatemala,RETAIL,Premium,1.0,Hogar,Electrodomésticos,Oster,CasaPlus,Ana López,Crédito 30 días,Sin promo,Normal,3.0,671.79,0.1,438.81,1.0157,1842.3102,433.3413,9.0,0,138,10,0
ORD-2025-000313-02,ORD-2025-000313,2025-07-01,Guatemala,Tienda física,Minorista,4.0,Deportes,Wearables,Garmin,SportMax,Luis Torres,Transferencia,Sin promo,Normal,1.0,3014.22,0.12,2200.38,1.0086,2675.3252,423.8678,9.0,1,73,14,0
ORD-2024-000314-01,ORD-2024-000314,2025-08-15,El Salvador,Ecommerce,Corporativo,3.0,Tecnología,Monitores,Dell,TecnoMundo,Diego Castillo,Efectivo,Liquidación,Same day,10.0,183.22,0.23,127.49,7.8081,11015.6206,920.372,13.0,0,24,10,0
ORD-2024-000314-02,ORD-2024-000314,2025-08-15,El Salvador,Ecommerce,Corporativo,3.0,Belleza,Skincare,Nivea,BeautyCorp,Diego Castillo,Efectivo,Liquidación,Same day,10.0,15.44,0.28,8.97,7.8081,868.0109,128.2715,13.0,0,229,7,0
ORD-2024-000314-03,ORD-2024-000314,2025-08-15,El Salvador,Ecommerce,Corporativo,3.0,Oficina,Archivo,MetalWorks,Distribuciones Norte,Diego Castillo,Efectivo,Liquidación,Same day,4.0,125.72,0.03,80.89,7.8081,3808.7412,1201.4605,13.0,0,126,3,0
ORD-2025-000315-01,ORD-2025-000315,2025-11-08,Guatemala,Empresa,Mayorista,4.0,Deportes,Wearables,Garmin,SportMax,Luis Torres,PayPal,Sin promo,Normal,8.0,3078.81,0.12,2109.78,1.014,21978.2699,4752.519,8.0,1,121,14,0
ORD-2025-000315-02,ORD-2025-000315,2025-11-08,Guatemala,Empresa,Mayorista,4.0,Deportes,FITNESS,FitPro,SportMax,Luis Torres,PayPal,Sin promo,Normal,20.0,1271.35,0.11,849.27,1.014,22946.8504,5681.513,8.0,1,221,7,0
ORD-2024-000316-01,ORD-2024-000316,2024-01-11,GUATEMALA,Online,Minorista,5.0,Alimentos,Bebidas,Antigua Beans,AgroExport,Luis Torres,Crédito 30 días,Bundle,Express,3.0,135.11,0.06,80.06,0.992,377.9621,78.884,7.0,1,64,3,0
ORD-2024-000316-02,ORD-2024-000316,2024-01-11,Guatemala,Online,Minorista,5.0,Tecnología,Accesorios,Redragon,GlobalTech,Luis Torres,Crédito 30 días,Bundle,Express,3.0,497.65,0.08,294.34,0.992,1362.5259,414.7096,7.0,1,161,7,0
ORD-2024-000316-03,ORD-2024-000316,2024-01-11,Guatemala,Online,Minorista,5.0,Deportes,Wearables,Garmin,SportMax,Luis Torres,Crédito 30 días,Bundle,Express,1.0,3178.28,0.05,2227.29,0.992,2995.2111,752.1701,7.0,1,79,14,0
ORD-2025-000317-01,ORD-2025-000317,2024-10-01,costa rica,Ecommerce,Corporativo,4.0,Tecnología,Monitores,Dell,TecnoMundo,,PayPal,Sin promo,Express,10.0,95855.03,0.05,67896.83,0.015,13659.3418,3418.3099,8.0,1,80,7,0
ORD-2024-000318-01,ORD-2024-000318,2025-10-05,Guatemala,Tienda física,Minorista,2.0,Alimentos,Despensa,Borges,AgroExport,José Pérez,Efectivo,Descuento volumen,Normal,1.0,95.05,0.06,55.73,0.9907,88.5161,2.9592,1.0,0,220,30,0
ORD-2025-000319-01,ORD-2025-000319,2024-08-01,Costa Rica,tienda fisica, Mayorista ,3.0,Deportes,Wearables,Garmin,SportMax,María García,Crédito 60 días,Sin promo,Normal,18.0,207461.54,0.0,147582.15,0.015,56014.6158,16028.1678,,0,29,3,0
ORD-2025-000319-02,ORD-2025-000319,2024-08-01,Costa Rica,tienda fisica, Mayorista ,3.0,Tecnología,Impresoras,HP,TecnoMundo,María García,Crédito 60 días,Sin promo,Normal,5.0,151275.59,0.15,104930.91,0.015,9643.8189,1640.8794,,0,236,10,0
ORD-2025-000319-03,ORD-2025-000319,2024-08-01,Costa Rica,tienda fisica, Mayorista ,3.0,Oficina,Mobiliario,FlexDesk,OficinaTotal,María García,Crédito 60 días,Sin promo,Normal,6.0,183548.75,0.2,130591.93,0.015,13215.51,1344.7898,,0,211,10,0
ORD-2024-000320-01,ORD-2024-000320,2024-01-31,Costa Rica,tienda fisica,Premium,,Alimentos,Bebidas,Antigua Beans,AgroExport,Carlos Méndez,Crédito 30 días,Sin promo,Normal,3.0,9191.17,0.0,5434.42,0.0148,408.0879,93.3039,13.0,0,140,14,0
ORD-2025-000321-01,ORD-2025-000321,2024-10-21,Honduras,Tienda física,Mayorista,,Hogar,Electrodomésticos,Oster,CasaPlus,,PayPal,Sin promo,Normal,10.0,2161.72,0.0,1417.06,0.32,6917.504,2326.4384,6.0,1,185,30,0
ORD-2024-000322-01,ORD-2024-000322,2024-08-25,Guatemala,Corporativo,Mayorista,1.0,Tecnología,Accesorios,Logitech,GlobalTech,Valeria Ramos,Crédito 60 días,Sin promo,Normal,21.0,543.98,0.18,338.64,0.9956,9326.1193,2063.5857,2.0,0,130,14,0
ORD-2025-000323-01,ORD-2025-000323,2024-12-22,Guatemala,Retail,Mayorista,3.0,Deportes,Natación,Speedo,SportMax,Carlos Méndez,Transferencia,Descuento volumen,Normal,12.0,381.45,0.11,227.34,1.0158,4138.2534,1245.1331,6.0,0,35,21,0
ORD-2024-000324-01,ORD-2024-000324,2024-02-17,Guatemala,Empresa,Mayorista,1.0,Tecnología,Accesorios,Redragon,GlobalTech,José Pérez,Crédito 30 días,Bundle,Programado,6.0,464.67,0.1,287.74,0.9973,2502.4431,692.583,3.0,0,105,14,1
ORD-2024-000324-02,ORD-2024-000324,2024-02-17,Guatemala,Empresa,Mayorista,1.0,Belleza, Skincare ,Banana Boat,BeautyCorp,José Pérez,Crédito 30 días,Bundle,Programado,15.0,152.33,0.16,95.43,0.9973,1914.1757,453.1512,3.0,0,233,7,1
ORD-2024-000324-03,ORD-2024-000324,2024-02-17,Guatemala,Empresa,Mayorista,1.0,Belleza,Fragancias,Armani,Importadora Sur,José Pérez,Crédito 30 días,Bundle,Programado,2.0,834.76,0.05,594.72,0.9973,1581.7617,299.2339,3.0,0,1,14,1
ORD-2024-000324-04,ORD-2024-000324,2024-02-17,Guatemala,Empresa,Mayorista,1.0,Deportes,Calzado,Nike,SportMax,José Pérez,Crédito 30 días,Bundle,Programado,6.0,944.5,0.08,628.85,0.9973,5199.5632,1357.1757,3.0,0,217,5,1
ORD-2025-000325-01,ORD-2025-000325,2024-01-03,Guatemala, wholesale ,Mayorista,,Belleza,Cuidado personal,Rexona,Distribuciones Norte,Sofía Herrera,PayPal,Liquidación,Normal,4.0,72.03,0.05,44.5,1.0029,274.5078,6.2922,-1.0,0,173,3,0
ORD-2024-000326-01,ORD-2024-000326,2025-04-10,El Salvador,Retail,Premium,4.0,Belleza,Cuidado capilar,Dove,BeautyCorp,Carlos Méndez,Crédito 30 días,Sin promo,Normal,1.0,8.09,0.0,4.71,7.7879,63.0041,4.8285,6.0,1,109,14,0
ORD-2025-000327-01,ORD-2025-000327,2024-04-05,El Salvador,Empresa,Mayorista,4.0,Alimentos,Bebidas,Monster,AgroExport,Ana López,Efectivo,Liquidación,Express,12.0,26.34,0.2,15.83,7.9552,2011.5837,468.0362,15.0,1,192,30,1
ORD-2025-000327-02,ORD-2025-000327,2024-04-05,El Salvador,Empresa,Mayorista,4.0,Deportes,CICLISMO,Giant,Importadora Sur,Ana López,Efectivo,Liquidación,Express,4.0,513.29,0.05,392.3,7.9552,15516.6335,2977.0109,15.0,1,76,5,1
ORD-2025-000327-03,ORD-2025-000327,2024-04-05,El Salvador,Empresa,Mayorista,4.0,Belleza,Skincare,Nivea,BeautyCorp,Ana López,Efectivo,Liquidación,Express,3.0,14.75,0.03,8.74,7.9552,341.4571,46.4783,15.0,1,154,10,1
ORD-2025-000327-04,ORD-2025-000327,2024-04-05,El Salvador,Empresa,Mayorista,4.0,Deportes,FITNESS,FitPro,SportMax,Ana López,Efectivo,Liquidación,Express,4.0,165.45,0.03,105.0,7.9552,5106.8088,1683.4476,15.0,1,157,14,1
ORD-2024-000328-01,ORD-2024-000328,2024-05-12,GUATEMALA,online ,Minorista,5.0,Alimentos,Bebidas,Monster,AgroExport,Valeria Ramos,Crédito 30 días,Liquidación,Express,3.0,206.44,0.23,126.98,0.9994,476.5903,57.4819,7.0,1,99,3,0
ORD-2025-000329-01,ORD-2025-000329,2025-04-19,Guatemala,Tienda física,Mayorista,3.0,Tecnología,Impresoras,HP,TecnoMundo,Valeria Ramos,Crédito 30 días,Bundle,Express,9.0,2214.85,0.03,1516.04,1.0006,19347.2419,5617.9893,10.0,0,42,21,0
ORD-2025-000329-02,ORD-2025-000329,2025-04-19,Guatemala,Tienda física,Mayorista,3.0,Tecnología,Monitores,Dell,TecnoMundo,Valeria Ramos,Crédito 30 días,Bundle,Express,9.0,1472.09,0.16,997.09,1.0006,11135.6778,2119.3512,10.0,0,152,21,0
ORD-2025-000329-03,ORD-2025-000329,2025-04-19,Guatemala,Tienda física,Mayorista,3.0,Alimentos,Despensa,Kellogg's,Distribuciones Norte,Valeria Ramos,Crédito 30 días,Bundle,Express,25.0,80.6,0.11,46.36,1.0006,1794.426,586.1615,10.0,0,248,14,0
ORD-2024-000330-01,ORD-2024-000330,2025-01-27,Guatemala,Mayorista,Corporativo,,Belleza, Skincare ,Banana Boat,BeautyCorp,María García,Crédito 30 días,Lanzamiento,Normal,2.0,150.91,0.05,91.41,1.0022,287.3598,11.6546,9.0,1,181,3,0
ORD-2025-000331-02,ORD-2025-000331,2024-11-30,Guatemala,distribuidor,Corporativo,4.0,Belleza,Fragancias,Armani,Importadora Sur,Luis Torres,Tarjeta,Liquidación,Normal,8.0,843.22,0.11,609.52,0.9983,5993.5201,1096.7687,7.0,1,121,21,1
ORD-2024-000332-01,ORD-2024-000332,2024-09-25,El Salvador,Web,Minorista,4.0,Oficina,Mobiliario,ErgoPro,OficinaTotal,Carlos Méndez,Tarjeta,Sin promo,Normal,4.0,211.1,0.2,137.35,7.7249,5218.3244,891.5307,6.0,1,243,10,0
